game_id,game_name,scenario_id,scenario_name,access_score,provider_viability,equity_score,fiscal_control,hospital_pressure,gaming_risk,system_welfare,equilibrium_label,mechanism_summary,draw,marginal_contact_benefit,capitation_weighting,scope_flexibility,pho_transaction_cost,primary_kpi_salience,ambulance_kpi_salience,hospital_political_penalty,data_observability,copayment_level,copayment_protections,equity_program_strength,telehealth_scale,telehealth_integration,local_inperson_loading,ambulance_alternative_funding,acc_activity_funding,acc_constraint,budget_tightness,safety_governance,gaming_controls,direct_claiming,stakeholder_alignment,narrative_coherence
G3,Capitation marginal-supply game,S2,Primary Care Benefits Schedule,81.97,81.18,71.43,67.4,34.74,14.03,72.02,marginal-expansion equilibrium,"Additional contacts expand only when combined public benefit and co-payment exceed marginal cost, admin cost and risk.",899,0.733,0.852,0.565,0.386,0.561,0.584,0.687,0.621,0.443,0.451,0.699,0.66,0.618,0.587,0.464,0.658,0.179,0.542,0.702,0.78,0.804,0.483,0.646
G13,Political economy game,S2,Primary Care Benefits Schedule,68.85,69.18,78.54,74.8,54.31,24.45,64.47,access-architecture coalition,Reform becomes feasible when framed as patient access and hospital avoidance rather than sector income or anti-PHO politics.,727,0.797,0.738,0.538,0.437,0.616,0.524,0.873,0.609,0.418,0.693,0.747,0.511,0.489,0.634,0.581,0.556,0.21,0.62,0.705,0.626,0.665,0.552,0.743
G13,Political economy game,S0,Status quo tight control,37.8,42.0,58.95,73.62,69.6,16.0,45.74,institutional-defence equilibrium,Reform becomes feasible when framed as patient access and hospital avoidance rather than sector income or anti-PHO politics.,291,0.0,0.316,0.228,0.667,0.116,0.306,0.864,0.224,0.707,0.221,0.488,0.292,0.395,0.187,0.275,0.763,0.105,0.881,0.575,0.494,0.0,0.235,0.256
G9,Telehealth/local-supply game,S3,Full upstream access architecture,75.89,69.96,88.68,75.03,43.36,15.63,71.97,integrated hybrid-access equilibrium,Telehealth improves simple access but must be integrated and paired with local in-person capacity.,285,0.698,0.845,0.883,0.086,0.87,0.826,0.594,0.824,0.192,0.785,0.85,0.666,0.852,0.897,0.734,0.763,0.048,0.54,0.923,0.867,1.0,0.816,0.916
G1,Hospital-salience budget game,S2,Primary Care Benefits Schedule,56.38,49.48,74.39,65.52,47.81,23.14,55.99,upstream-salience equilibrium,"Hospital rescue bias falls only when upstream access becomes visible, funded and politically salient.",861,0.611,0.704,0.583,0.279,0.615,0.499,0.731,0.476,0.447,0.605,0.874,0.619,0.433,0.646,0.443,0.774,0.257,0.619,0.623,0.613,0.726,0.415,0.511
G10,Co-payment calibration game,S2,Primary Care Benefits Schedule,72.38,58.55,77.85,60.09,45.95,14.55,63.69,calibrated co-payment equilibrium,Co-payment can moderate discretionary demand but becomes a delayed-care mechanism without protections.,39,0.562,0.639,0.682,0.276,0.501,0.493,0.659,0.504,0.412,0.552,0.599,0.737,0.542,0.499,0.565,0.601,0.178,0.48,0.702,0.739,0.857,0.496,0.57
G14,Data observability game,S2,Primary Care Benefits Schedule,57.72,58.43,74.62,69.81,64.41,33.99,54.53,hidden-unmet-need equilibrium,"Upstream access failure becomes fundable only when data links it to ambulance, ED and avoidable admission outcomes.",226,0.714,0.785,0.585,0.19,0.551,0.499,0.766,0.478,0.39,0.677,0.726,0.567,0.6,0.414,0.449,0.636,0.129,0.562,0.665,0.584,0.795,0.488,0.592
G1,Hospital-salience budget game,S0,Status quo tight control,25.59,22.62,57.82,78.02,89.03,20.65,35.82,hospital-rescue equilibrium,"Hospital rescue bias falls only when upstream access becomes visible, funded and politically salient.",589,0.021,0.274,0.219,0.757,0.011,0.277,1.0,0.163,0.622,0.365,0.572,0.512,0.315,0.178,0.346,0.717,0.192,0.949,0.673,0.47,0.0,0.33,0.105
G4,Consumer access pathway game,S1,Capitation reweighting only,39.0,40.35,69.24,78.58,76.14,19.26,47.43,delay/ED-substitution equilibrium,"Patients move to lower-cost access when price, wait, travel and trust costs are lower than delay or ED substitution.",258,0.0,0.839,0.399,0.717,0.413,0.282,0.714,0.45,0.527,0.46,0.88,0.504,0.347,0.308,0.239,0.626,0.102,0.817,0.808,0.669,0.103,0.502,0.357
G3,Capitation marginal-supply game,S3,Full upstream access architecture,71.98,72.18,79.29,70.4,40.1,13.22,69.27,marginal-expansion equilibrium,"Additional contacts expand only when combined public benefit and co-payment exceed marginal cost, admin cost and risk.",231,0.682,0.739,0.811,0.336,0.834,0.723,0.562,0.979,0.199,0.749,0.783,0.849,0.778,0.846,0.723,0.754,0.006,0.485,0.964,0.811,0.99,0.74,0.856
G9,Telehealth/local-supply game,S0,Status quo tight control,43.21,32.69,53.53,78.84,75.95,28.58,42.17,telehealth-substitution/fragmentation,Telehealth improves simple access but must be integrated and paired with local in-person capacity.,502,0.0,0.391,0.283,0.666,0.113,0.229,0.941,0.354,0.698,0.37,0.441,0.619,0.373,0.16,0.141,0.61,0.049,0.914,0.789,0.55,0.0,0.37,0.211
G9,Telehealth/local-supply game,S1,Capitation reweighting only,47.72,35.18,59.81,77.6,74.22,30.89,44.87,telehealth-substitution/fragmentation,Telehealth improves simple access but must be integrated and paired with local in-person capacity.,414,0.042,0.704,0.265,0.582,0.299,0.084,0.936,0.469,0.58,0.33,0.773,0.715,0.295,0.363,0.273,0.588,0.0,0.806,0.878,0.551,0.0,0.436,0.168
G10,Co-payment calibration game,S4,"Loose benefits, weak controls",69.58,72.05,61.56,57.96,49.29,28.9,58.33,price-rationing equity failure,Co-payment can moderate discretionary demand but becomes a delayed-care mechanism without protections.,689,0.888,0.58,1.0,0.032,0.767,0.683,0.64,0.318,0.669,0.461,0.456,0.88,0.177,0.037,0.542,0.604,0.009,0.905,0.387,0.24,1.0,0.243,0.287
G14,Data observability game,S3,Full upstream access architecture,75.37,73.44,87.6,79.48,37.07,18.82,73.32,observable upstream-flow equilibrium,"Upstream access failure becomes fundable only when data links it to ambulance, ED and avoidable admission outcomes.",500,0.877,0.817,0.829,0.058,0.888,0.783,0.577,0.792,0.312,0.789,0.88,0.627,0.747,0.763,0.806,0.555,0.0,0.584,0.853,0.871,0.74,0.846,0.777
G5,PHO intermediation game,S3,Full upstream access architecture,76.8,78.44,77.7,73.44,28.02,25.72,71.38,optional/direct-claiming equilibrium,Direct claiming improves entry only if PHO/locality equity and population-health functions are explicitly preserved.,611,0.817,0.772,0.696,0.111,0.732,0.813,0.723,0.795,0.436,0.75,0.934,0.805,0.809,0.815,0.681,0.732,0.0,0.781,1.0,0.737,1.0,0.722,0.804
G14,Data observability game,S2,Primary Care Benefits Schedule,67.55,67.11,78.49,71.97,52.16,28.66,62.76,observable upstream-flow equilibrium,"Upstream access failure becomes fundable only when data links it to ambulance, ED and avoidable admission outcomes.",448,0.913,0.751,0.481,0.081,0.7,0.485,0.718,0.613,0.497,0.663,0.747,0.681,0.517,0.565,0.394,0.65,0.0,0.698,0.848,0.648,0.841,0.646,0.771
G10,Co-payment calibration game,S0,Status quo tight control,54.34,55.61,59.14,69.14,61.91,14.06,53.48,price-rationing equity failure,Co-payment can moderate discretionary demand but becomes a delayed-care mechanism without protections.,677,0.263,0.339,0.236,0.642,0.079,0.246,0.836,0.264,0.605,0.318,0.434,0.564,0.49,0.196,0.279,0.654,0.219,0.821,0.685,0.447,0.067,0.239,0.173
G2,Health NZ internal allocation game,S1,Capitation reweighting only,37.84,22.99,59.66,81.7,60.89,29.89,42.66,hospital-operations dominance,Management attention shifts upstream when primary and ambulance outcomes have hospital-equivalent salience.,631,0.226,0.721,0.375,0.555,0.379,0.306,0.81,0.336,0.579,0.375,0.757,0.495,0.316,0.178,0.457,0.609,0.207,0.772,0.744,0.718,0.035,0.557,0.374
G8,Scope-of-practice supply game,S4,"Loose benefits, weak controls",65.64,65.3,59.41,62.31,59.05,44.71,52.1,professional-bottleneck equilibrium,"Funding eligibility should follow safe scope and governance, not professional category alone.",23,0.913,0.656,0.875,0.144,0.624,0.736,0.613,0.459,0.705,0.217,0.409,0.859,0.207,0.202,0.508,0.527,0.0,0.732,0.431,0.195,0.735,0.24,0.165
G11,KPI salience game,S1,Capitation reweighting only,38.89,41.44,70.74,78.91,71.66,16.72,49.07,hospital-target dominance,"Top-tier KPIs shift behaviour only if paired with funding levers, data and balancing measures.",305,0.0,0.71,0.257,0.649,0.284,0.392,0.782,0.45,0.49,0.608,0.634,0.503,0.383,0.309,0.226,0.727,0.1,0.727,0.767,0.551,0.047,0.452,0.483
G4,Consumer access pathway game,S1,Capitation reweighting only,41.17,42.42,66.38,76.93,74.77,21.93,47.2,delay/ED-substitution equilibrium,"Patients move to lower-cost access when price, wait, travel and trust costs are lower than delay or ED substitution.",313,0.052,0.6,0.391,0.61,0.243,0.248,0.852,0.582,0.571,0.513,0.713,0.789,0.397,0.393,0.296,0.658,0.025,0.657,0.625,0.569,0.001,0.461,0.47
G8,Scope-of-practice supply game,S3,Full upstream access architecture,78.48,74.1,83.63,74.39,42.07,11.84,73.08,scope-enabled supply equilibrium,"Funding eligibility should follow safe scope and governance, not professional category alone.",116,0.764,0.846,0.835,0.179,0.817,0.856,0.554,0.802,0.293,0.88,0.874,0.781,0.877,0.801,0.784,0.702,0.0,0.91,0.865,0.787,0.975,0.802,0.844
G6,ACC/Health NZ cross-funder game,S2,Primary Care Benefits Schedule,59.91,70.78,64.46,59.57,53.61,20.84,57.16,whole-of-Crown flow equilibrium,ACC activity funding can stabilise lower-cost capacity; constraining it in isolation risks spillover to Health NZ and patients.,433,0.784,0.757,0.422,0.154,0.545,0.36,0.925,0.645,0.502,0.515,0.514,0.655,0.551,0.457,0.413,0.807,0.116,0.524,0.939,0.726,0.891,0.57,0.519
G4,Consumer access pathway game,S4,"Loose benefits, weak controls",60.84,69.73,54.27,63.94,63.31,27.18,53.28,early-access equilibrium,"Patients move to lower-cost access when price, wait, travel and trust costs are lower than delay or ED substitution.",126,0.963,0.56,0.884,0.14,0.725,0.793,0.764,0.394,0.674,0.365,0.412,0.909,0.175,0.394,0.644,0.687,0.0,0.767,0.406,0.36,0.798,0.251,0.225
G5,PHO intermediation game,S3,Full upstream access architecture,63.87,67.0,76.13,79.65,40.43,20.26,65.72,optional/direct-claiming equilibrium,Direct claiming improves entry only if PHO/locality equity and population-health functions are explicitly preserved.,678,0.959,0.817,0.838,0.296,0.849,0.846,0.64,0.899,0.323,0.755,0.842,0.651,0.672,0.769,0.827,0.658,0.0,0.542,0.881,0.926,0.712,0.724,0.881
G5,PHO intermediation game,S3,Full upstream access architecture,62.18,66.12,75.46,79.29,40.35,19.45,65.04,optional/direct-claiming equilibrium,Direct claiming improves entry only if PHO/locality equity and population-health functions are explicitly preserved.,804,0.747,0.843,0.803,0.289,0.929,0.79,0.605,0.88,0.229,0.718,0.8,0.76,0.865,0.791,0.628,0.796,0.145,0.561,0.849,1.0,0.772,0.843,0.665
G4,Consumer access pathway game,S3,Full upstream access architecture,81.22,71.72,81.72,62.79,45.25,14.56,69.98,early-access equilibrium,"Patients move to lower-cost access when price, wait, travel and trust costs are lower than delay or ED substitution.",293,0.899,0.941,0.726,0.189,1.0,0.922,0.856,0.877,0.271,0.762,0.875,0.758,0.829,0.756,0.825,0.585,0.031,0.595,0.841,0.895,0.604,0.755,0.763
G4,Consumer access pathway game,S0,Status quo tight control,33.49,40.01,55.8,80.65,81.26,19.16,42.55,delay/ED-substitution equilibrium,"Patients move to lower-cost access when price, wait, travel and trust costs are lower than delay or ED substitution.",225,0.0,0.168,0.238,0.79,0.169,0.245,0.935,0.348,0.638,0.361,0.427,0.487,0.432,0.297,0.289,0.628,0.208,0.804,0.812,0.634,0.0,0.317,0.324
G4,Consumer access pathway game,S3,Full upstream access architecture,74.89,66.7,73.41,66.41,50.8,16.26,65.04,early-access equilibrium,"Patients move to lower-cost access when price, wait, travel and trust costs are lower than delay or ED substitution.",620,0.725,0.734,0.743,0.21,0.857,0.755,0.627,0.745,0.517,0.748,0.726,0.646,0.758,0.759,0.771,0.611,0.0,0.543,0.906,0.775,0.848,0.785,0.865
G6,ACC/Health NZ cross-funder game,S4,"Loose benefits, weak controls",61.07,72.14,59.17,57.47,51.27,27.41,55.34,whole-of-Crown flow equilibrium,ACC activity funding can stabilise lower-cost capacity; constraining it in isolation risks spillover to Health NZ and patients.,91,0.869,0.49,0.97,0.003,0.9,0.779,0.754,0.584,0.5,0.388,0.375,0.839,0.176,0.197,0.619,0.77,0.059,0.799,0.328,0.229,0.987,0.275,0.145
G13,Political economy game,S2,Primary Care Benefits Schedule,69.3,70.5,76.31,71.57,60.15,26.86,62.51,access-architecture coalition,Reform becomes feasible when framed as patient access and hospital avoidance rather than sector income or anti-PHO politics.,757,0.955,0.809,0.575,0.283,0.447,0.409,0.893,0.526,0.555,0.674,0.754,0.596,0.546,0.46,0.43,0.626,0.0,0.817,0.627,0.707,0.875,0.507,0.589
G4,Consumer access pathway game,S4,"Loose benefits, weak controls",54.51,62.68,54.14,65.53,66.96,27.58,49.91,early-access equilibrium,"Patients move to lower-cost access when price, wait, travel and trust costs are lower than delay or ED substitution.",657,0.767,0.501,0.849,0.183,0.85,0.663,0.734,0.431,0.535,0.232,0.23,0.931,0.203,0.199,0.375,0.779,0.011,0.761,0.456,0.32,0.917,0.222,0.432
G4,Consumer access pathway game,S3,Full upstream access architecture,79.22,67.51,81.45,64.81,46.62,14.55,68.77,early-access equilibrium,"Patients move to lower-cost access when price, wait, travel and trust costs are lower than delay or ED substitution.",564,0.744,0.84,0.665,0.116,0.849,0.789,0.557,0.761,0.316,0.832,0.866,0.694,0.876,0.817,0.784,0.752,0.0,0.518,0.885,0.859,0.726,0.822,0.925
G11,KPI salience game,S0,Status quo tight control,32.75,38.37,63.79,76.1,77.04,14.51,44.41,hospital-target dominance,"Top-tier KPIs shift behaviour only if paired with funding levers, data and balancing measures.",139,0.0,0.268,0.149,0.571,0.189,0.19,0.891,0.28,0.558,0.503,0.516,0.488,0.335,0.17,0.302,0.612,0.143,0.896,0.662,0.473,0.022,0.313,0.249
G9,Telehealth/local-supply game,S3,Full upstream access architecture,74.85,64.15,84.13,78.92,45.39,15.02,70.16,integrated hybrid-access equilibrium,Telehealth improves simple access but must be integrated and paired with local in-person capacity.,44,0.664,0.84,0.64,0.258,0.962,0.604,0.674,0.855,0.287,0.697,0.82,0.805,0.882,0.658,0.757,0.652,0.244,0.532,0.906,0.906,0.78,0.813,0.931
G10,Co-payment calibration game,S2,Primary Care Benefits Schedule,75.08,67.04,78.51,59.21,44.02,17.17,65.77,calibrated co-payment equilibrium,Co-payment can moderate discretionary demand but becomes a delayed-care mechanism without protections.,958,0.807,0.873,0.626,0.277,0.355,0.471,0.791,0.736,0.531,0.585,0.813,0.573,0.569,0.403,0.462,0.756,0.126,0.581,0.693,0.683,0.86,0.592,0.546
G2,Health NZ internal allocation game,S3,Full upstream access architecture,63.42,54.5,69.24,79.44,37.26,23.59,61.63,balanced internal accountability,Management attention shifts upstream when primary and ambulance outcomes have hospital-equivalent salience.,672,0.723,0.895,0.727,0.097,0.778,0.675,0.615,0.845,0.351,0.736,0.877,0.806,0.904,0.741,0.662,0.769,0.0,0.669,0.903,0.876,0.838,0.63,0.767
G3,Capitation marginal-supply game,S2,Primary Care Benefits Schedule,83.99,82.4,72.66,66.14,32.81,14.2,73.09,marginal-expansion equilibrium,"Additional contacts expand only when combined public benefit and co-payment exceed marginal cost, admin cost and risk.",659,0.773,0.758,0.777,0.389,0.622,0.161,0.78,0.63,0.523,0.536,0.824,0.698,0.606,0.612,0.518,0.798,0.136,0.628,0.747,0.783,0.794,0.502,0.51
G14,Data observability game,S1,Capitation reweighting only,36.66,45.6,69.56,72.39,74.28,35.76,43.97,hidden-unmet-need equilibrium,"Upstream access failure becomes fundable only when data links it to ambulance, ED and avoidable admission outcomes.",200,0.337,0.809,0.32,0.744,0.267,0.161,0.879,0.458,0.583,0.441,0.635,0.682,0.288,0.277,0.266,0.69,0.116,0.708,0.753,0.525,0.096,0.46,0.423
G2,Health NZ internal allocation game,S4,"Loose benefits, weak controls",61.62,57.29,52.86,67.68,38.35,36.01,53.52,balanced internal accountability,Management attention shifts upstream when primary and ambulance outcomes have hospital-equivalent salience.,861,0.846,0.58,0.821,0.079,0.877,0.634,0.736,0.489,0.677,0.444,0.379,0.903,0.222,0.176,0.637,0.845,0.0,0.816,0.358,0.374,0.932,0.465,0.332
G3,Capitation marginal-supply game,S4,"Loose benefits, weak controls",89.86,86.59,55.91,55.63,27.74,26.66,68.38,marginal-expansion equilibrium,"Additional contacts expand only when combined public benefit and co-payment exceed marginal cost, admin cost and risk.",826,0.917,0.628,0.912,0.097,0.788,0.616,0.747,0.538,0.77,0.42,0.323,0.817,0.255,0.09,0.606,0.683,0.0,0.798,0.513,0.274,1.0,0.389,0.15
G6,ACC/Health NZ cross-funder game,S4,"Loose benefits, weak controls",58.77,69.37,59.01,59.05,53.84,27.66,54.04,whole-of-Crown flow equilibrium,ACC activity funding can stabilise lower-cost capacity; constraining it in isolation risks spillover to Health NZ and patients.,887,0.768,0.793,0.865,0.123,0.639,0.647,0.625,0.508,0.723,0.513,0.312,0.945,0.203,0.241,0.536,0.66,0.056,0.692,0.378,0.272,0.993,0.231,0.259
G14,Data observability game,S0,Status quo tight control,25.65,35.67,62.62,69.28,91.84,42.52,33.34,hidden-unmet-need equilibrium,"Upstream access failure becomes fundable only when data links it to ambulance, ED and avoidable admission outcomes.",491,0.05,0.305,0.304,0.746,0.054,0.205,0.999,0.184,0.729,0.332,0.689,0.439,0.371,0.136,0.264,0.709,0.196,0.844,0.729,0.598,0.0,0.262,0.032
G12,Equity and trust game,S3,Full upstream access architecture,78.23,78.75,76.29,74.15,36.51,14.65,72.46,benefits plus equity-function equilibrium,"Demand-driven benefits need retained kaupapa Maori, Pacific, rural and locality functions to avoid transactional equity failure.",833,0.874,0.952,0.814,0.219,0.874,0.758,0.585,0.779,0.417,0.782,0.732,0.688,0.871,0.698,0.596,0.751,0.044,0.623,0.993,0.887,0.784,0.708,0.853
G9,Telehealth/local-supply game,S1,Capitation reweighting only,46.69,36.91,66.53,78.12,70.75,25.06,48.0,telehealth-substitution/fragmentation,Telehealth improves simple access but must be integrated and paired with local in-person capacity.,13,0.022,0.688,0.172,0.601,0.433,0.31,0.867,0.597,0.509,0.521,0.962,0.6,0.506,0.186,0.067,0.671,0.072,0.869,0.829,0.518,0.012,0.36,0.463
G12,Equity and trust game,S0,Status quo tight control,45.38,49.28,54.02,74.41,62.32,20.13,48.51,benefits plus equity-function equilibrium,"Demand-driven benefits need retained kaupapa Maori, Pacific, rural and locality functions to avoid transactional equity failure.",693,0.17,0.372,0.283,0.666,0.239,0.299,0.793,0.322,0.57,0.346,0.549,0.454,0.417,0.092,0.3,0.527,0.0,0.79,0.815,0.611,0.0,0.357,0.127
G11,KPI salience game,S1,Capitation reweighting only,37.03,40.52,70.57,81.08,72.68,13.24,49.22,hospital-target dominance,"Top-tier KPIs shift behaviour only if paired with funding levers, data and balancing measures.",386,0.0,0.691,0.444,0.688,0.323,0.19,0.985,0.523,0.46,0.397,0.753,0.621,0.373,0.244,0.269,0.581,0.0,0.883,0.722,0.68,0.121,0.462,0.384
G9,Telehealth/local-supply game,S0,Status quo tight control,44.39,34.81,53.98,76.95,74.88,29.48,42.63,telehealth-substitution/fragmentation,Telehealth improves simple access but must be integrated and paired with local in-person capacity.,16,0.175,0.372,0.337,0.694,0.146,0.091,0.956,0.323,0.597,0.405,0.527,0.534,0.273,0.223,0.182,0.666,0.151,0.983,0.742,0.491,0.0,0.42,0.196
