file,label,link,status,target
docs/substack-ready/appendices-v1.5.1/appendix-08-the-capitation-marginal-supply-game-and-the-consumer-access-game-v1.5.1.md,Ministry of Health: primary care health target,https://www.health.govt.nz/strategies-initiatives/programmes-and-initiatives/primary-and-community-health-care/primary-care-health-target,external_or_anchor,
docs/substack-ready/appendices-v1.5.1/appendix-08-the-capitation-marginal-supply-game-and-the-consumer-access-game-v1.5.1.md,Health New Zealand: National Primary Care Dataset and new primary care health target,https://www.healthnz.govt.nz/about-us/what-we-do/planning-and-performance/primary-care-tactical-action-plan/national-primary-care-dataset-and-new-primary-care-health-target,external_or_anchor,
docs/substack-ready/appendices-v1.5.1/appendix-08-the-capitation-marginal-supply-game-and-the-consumer-access-game-v1.5.1.md,Ministry of Health: New Zealand Health Survey annual update,https://www.health.govt.nz/publications/annual-update-of-key-results-202324-new-zealand-health-survey,external_or_anchor,
docs/substack-ready/appendices-v1.5.1/appendix-08-the-capitation-marginal-supply-game-and-the-consumer-access-game-v1.5.1.md,Ministry of Health: capitation reweighting,https://www.health.govt.nz/strategies-initiatives/programmes-and-initiatives/primary-and-community-health-care/capitation-reweighting,external_or_anchor,
docs/substack-ready/appendices-v1.5.1/appendix-08-the-capitation-marginal-supply-game-and-the-consumer-access-game-v1.5.1.md,Ministry of Health: primary care health target,https://www.health.govt.nz/strategies-initiatives/programmes-and-initiatives/primary-and-community-health-care/primary-care-health-target,external_or_anchor,
docs/substack-ready/appendices-v1.5.1/appendix-08-the-capitation-marginal-supply-game-and-the-consumer-access-game-v1.5.1.md,Health New Zealand: National Primary Care Dataset and new primary care health target,https://www.healthnz.govt.nz/about-us/what-we-do/planning-and-performance/primary-care-tactical-action-plan/national-primary-care-dataset-and-new-primary-care-health-target,external_or_anchor,
docs/substack-ready/appendices-v1.5.1/appendix-08-the-capitation-marginal-supply-game-and-the-consumer-access-game-v1.5.1.md,Ministry of Health: New Zealand Health Survey annual update,https://www.health.govt.nz/publications/annual-update-of-key-results-202324-new-zealand-health-survey,external_or_anchor,
docs/substack-ready/appendices-v1.5.1/appendix-08-the-capitation-marginal-supply-game-and-the-consumer-access-game-v1.5.1.md,Cochrane: payment methods for outpatient healthcare providers,https://www.cochrane.org/evidence/CD011865_payment-methods-healthcare-providers-outpatient-healthcare-settings,external_or_anchor,
docs/substack-ready/appendices-v1.5.1/appendix-08-the-capitation-marginal-supply-game-and-the-consumer-access-game-v1.5.1.md,RACGP/AJGP: understanding general practice funding models,https://www1.racgp.org.au/ajgp/2024/december/understanding-general-practice-funding-models-in-a,external_or_anchor,
docs/substack-ready/appendices-v1.5.1/appendix-08-the-capitation-marginal-supply-game-and-the-consumer-access-game-v1.5.1.md,Accident Compensation Corporation: paying patient treatment,https://www.acc.co.nz/for-providers/invoicing-us/paying-patient-treatment,external_or_anchor,
docs/substack-ready/appendices-v1.5.1/appendix-08-the-capitation-marginal-supply-game-and-the-consumer-access-game-v1.5.1.md,Beehive: new and improved urgent and after-hours healthcare,https://www.beehive.govt.nz/release/new-and-improved-urgent-and-after-hours-healthcare,external_or_anchor,
docs/substack-ready/appendices-v1.5.1/appendix-08-the-capitation-marginal-supply-game-and-the-consumer-access-game-v1.5.1.md,Health New Zealand: the Ambulance Team,https://www.healthnz.govt.nz/about-us/what-we-do/programmes-and-initiatives/the-ambulance-team,external_or_anchor,
docs/substack-ready/appendices-v1.5.1/appendix-08-the-capitation-marginal-supply-game-and-the-consumer-access-game-v1.5.1.md,Treasury: Vote Health 2025/26 Estimates,https://www.treasury.govt.nz/publications/estimates/vote-health-health-sector-estimates-appropriations-2025-26,external_or_anchor,
docs/substack-ready/appendices-v1.5.1/appendix-08-the-capitation-marginal-supply-game-and-the-consumer-access-game-v1.5.1.md,Cabinet material: Primary Health Care Funding Improvements,https://www.health.govt.nz/information-releases/cabinet-material-primary-health-care-funding-improvements-and-update-on-primary-health-care,external_or_anchor,
docs/substack-ready/appendices-v1.5.1/appendix-08-the-capitation-marginal-supply-game-and-the-consumer-access-game-v1.5.1.md,Health and Disability System Review final report,https://www.health.govt.nz/system/files/2022-09/health-disability-system-review-final-report.pdf,external_or_anchor,
docs/substack-ready/appendices-v1.5.1/appendix-09-primary-health-organisations-useful-functions-payment-friction-and-cherry-picking-v1.5.1.md,Ministry of Health: PHO finances briefing,https://www.health.govt.nz/system/files/2025-11/H2025069314-Briefing-PHO-finances-a-summary-of-available-information.pdf,external_or_anchor,
docs/substack-ready/appendices-v1.5.1/appendix-09-primary-health-organisations-useful-functions-payment-friction-and-cherry-picking-v1.5.1.md,"Ministry of Health: meeting with General Practice New Zealand, July 2025",https://www.health.govt.nz/system/files/2025-11/H2025070512-Aide-Memoire-Meeting-with-General-Practice-New-Zealand-on-31-July-2025.pdf,external_or_anchor,
docs/substack-ready/appendices-v1.5.1/appendix-09-primary-health-organisations-useful-functions-payment-friction-and-cherry-picking-v1.5.1.md,Health and Disability System Review final report,https://www.health.govt.nz/system/files/2022-09/health-disability-system-review-final-report.pdf,external_or_anchor,
docs/substack-ready/appendices-v1.5.1/appendix-09-primary-health-organisations-useful-functions-payment-friction-and-cherry-picking-v1.5.1.md,Ministry of Health: capitation reweighting,https://www.health.govt.nz/strategies-initiatives/programmes-and-initiatives/primary-and-community-health-care/capitation-reweighting,external_or_anchor,
docs/substack-ready/appendices-v1.5.1/appendix-09-primary-health-organisations-useful-functions-payment-friction-and-cherry-picking-v1.5.1.md,Ministry of Health: PHO finances briefing,https://www.health.govt.nz/system/files/2025-11/H2025069314-Briefing-PHO-finances-a-summary-of-available-information.pdf,external_or_anchor,
docs/substack-ready/appendices-v1.5.1/appendix-09-primary-health-organisations-useful-functions-payment-friction-and-cherry-picking-v1.5.1.md,"Ministry of Health: meeting with General Practice New Zealand, July 2025",https://www.health.govt.nz/system/files/2025-11/H2025070512-Aide-Memoire-Meeting-with-General-Practice-New-Zealand-on-31-July-2025.pdf,external_or_anchor,
docs/substack-ready/appendices-v1.5.1/appendix-09-primary-health-organisations-useful-functions-payment-friction-and-cherry-picking-v1.5.1.md,Health and Disability System Review final report,https://www.health.govt.nz/system/files/2022-09/health-disability-system-review-final-report.pdf,external_or_anchor,
docs/substack-ready/appendices-v1.5.1/appendix-09-primary-health-organisations-useful-functions-payment-friction-and-cherry-picking-v1.5.1.md,Ministry of Health: capitation reweighting,https://www.health.govt.nz/strategies-initiatives/programmes-and-initiatives/primary-and-community-health-care/capitation-reweighting,external_or_anchor,
docs/substack-ready/appendices-v1.5.1/appendix-09-primary-health-organisations-useful-functions-payment-friction-and-cherry-picking-v1.5.1.md,Cabinet material: Primary Health Care Funding Improvements,https://www.health.govt.nz/information-releases/cabinet-material-primary-health-care-funding-improvements-and-update-on-primary-health-care,external_or_anchor,
docs/substack-ready/appendices-v1.5.1/appendix-09-primary-health-organisations-useful-functions-payment-friction-and-cherry-picking-v1.5.1.md,Health New Zealand: National Primary Care Dataset and new primary care health target,https://www.healthnz.govt.nz/about-us/what-we-do/planning-and-performance/primary-care-tactical-action-plan/national-primary-care-dataset-and-new-primary-care-health-target,external_or_anchor,
docs/substack-ready/appendices-v1.5.1/appendix-09-primary-health-organisations-useful-functions-payment-friction-and-cherry-picking-v1.5.1.md,Ministry of Health: primary care health target,https://www.health.govt.nz/strategies-initiatives/programmes-and-initiatives/primary-and-community-health-care/primary-care-health-target,external_or_anchor,
docs/substack-ready/appendices-v1.5.1/appendix-09-primary-health-organisations-useful-functions-payment-friction-and-cherry-picking-v1.5.1.md,Treasury: Vote Health 2025/26 Estimates,https://www.treasury.govt.nz/publications/estimates/vote-health-health-sector-estimates-appropriations-2025-26,external_or_anchor,
docs/substack-ready/appendices-v1.5.1/appendix-09-primary-health-organisations-useful-functions-payment-friction-and-cherry-picking-v1.5.1.md,Ministry of Health: Health Crown entities and Health New Zealand roles,https://www.health.govt.nz/about-us/new-zealands-health-system/health-system-roles-and-organisations/health-crown-entities,external_or_anchor,
docs/substack-ready/appendices-v1.5.1/appendix-09-primary-health-organisations-useful-functions-payment-friction-and-cherry-picking-v1.5.1.md,Ministry of Health: New Zealand Health Survey annual update,https://www.health.govt.nz/publications/annual-update-of-key-results-202324-new-zealand-health-survey,external_or_anchor,
docs/substack-ready/appendices-v1.5.1/appendix-09-primary-health-organisations-useful-functions-payment-friction-and-cherry-picking-v1.5.1.md,Cochrane: payment methods for outpatient healthcare providers,https://www.cochrane.org/evidence/CD011865_payment-methods-healthcare-providers-outpatient-healthcare-settings,external_or_anchor,
docs/substack-ready/appendices-v1.5.1/appendix-09-primary-health-organisations-useful-functions-payment-friction-and-cherry-picking-v1.5.1.md,Beehive: new and improved urgent and after-hours healthcare,https://www.beehive.govt.nz/release/new-and-improved-urgent-and-after-hours-healthcare,external_or_anchor,
docs/substack-ready/appendices-v1.5.1/appendix-10-accident-compensation-corporation-ambulance-and-urgent-care-the-hidden-upstream-system-v1.5.1.md,Accident Compensation Corporation: paying patient treatment,https://www.acc.co.nz/for-providers/invoicing-us/paying-patient-treatment,external_or_anchor,
docs/substack-ready/appendices-v1.5.1/appendix-10-accident-compensation-corporation-ambulance-and-urgent-care-the-hidden-upstream-system-v1.5.1.md,"Ministry of Business, Innovation and Employment: ACC regulated payments for treatment",https://www.mbie.govt.nz/business-and-employment/employment-and-skills/employment-legislation-reviews/increasing-regulated-acc-payments-for-treatment/proposed-updates-to-acc-regulated-payments-for-treatment/options-for-payment-increases-and-how-they-were-assessed,external_or_anchor,
docs/substack-ready/appendices-v1.5.1/appendix-10-accident-compensation-corporation-ambulance-and-urgent-care-the-hidden-upstream-system-v1.5.1.md,Accident Compensation Corporation: using claims data,https://www.acc.co.nz/about-us/using-our-claims-data,external_or_anchor,
docs/substack-ready/appendices-v1.5.1/appendix-10-accident-compensation-corporation-ambulance-and-urgent-care-the-hidden-upstream-system-v1.5.1.md,Health New Zealand: the Ambulance Team,https://www.healthnz.govt.nz/about-us/what-we-do/programmes-and-initiatives/the-ambulance-team,external_or_anchor,
docs/substack-ready/appendices-v1.5.1/appendix-10-accident-compensation-corporation-ambulance-and-urgent-care-the-hidden-upstream-system-v1.5.1.md,Accident Compensation Corporation: paying patient treatment,https://www.acc.co.nz/for-providers/invoicing-us/paying-patient-treatment,external_or_anchor,
docs/substack-ready/appendices-v1.5.1/appendix-10-accident-compensation-corporation-ambulance-and-urgent-care-the-hidden-upstream-system-v1.5.1.md,"Ministry of Business, Innovation and Employment: ACC regulated payments for treatment",https://www.mbie.govt.nz/business-and-employment/employment-and-skills/employment-legislation-reviews/increasing-regulated-acc-payments-for-treatment/proposed-updates-to-acc-regulated-payments-for-treatment/options-for-payment-increases-and-how-they-were-assessed,external_or_anchor,
docs/substack-ready/appendices-v1.5.1/appendix-10-accident-compensation-corporation-ambulance-and-urgent-care-the-hidden-upstream-system-v1.5.1.md,Accident Compensation Corporation: using claims data,https://www.acc.co.nz/about-us/using-our-claims-data,external_or_anchor,
docs/substack-ready/appendices-v1.5.1/appendix-10-accident-compensation-corporation-ambulance-and-urgent-care-the-hidden-upstream-system-v1.5.1.md,Health New Zealand: the Ambulance Team,https://www.healthnz.govt.nz/about-us/what-we-do/programmes-and-initiatives/the-ambulance-team,external_or_anchor,
docs/substack-ready/appendices-v1.5.1/appendix-10-accident-compensation-corporation-ambulance-and-urgent-care-the-hidden-upstream-system-v1.5.1.md,Beehive: new and improved urgent and after-hours healthcare,https://www.beehive.govt.nz/release/new-and-improved-urgent-and-after-hours-healthcare,external_or_anchor,
