game_id,game_name,scenario_id,scenario_name,access_score,provider_viability,equity_score,fiscal_control,hospital_pressure,gaming_risk,system_welfare,equilibrium_label,mechanism_summary,draw,marginal_contact_benefit,capitation_weighting,scope_flexibility,pho_transaction_cost,primary_kpi_salience,ambulance_kpi_salience,hospital_political_penalty,data_observability,copayment_level,copayment_protections,equity_program_strength,telehealth_scale,telehealth_integration,local_inperson_loading,ambulance_alternative_funding,acc_activity_funding,acc_constraint,budget_tightness,safety_governance,gaming_controls,direct_claiming,stakeholder_alignment,narrative_coherence
G11,KPI salience game,P0,Current source-informed baseline,41.59,42.82,71.97,78.96,69.43,18.33,50.38,hospital-target dominance,"Top-tier KPIs shift behaviour only if paired with funding levers, data and balancing measures.",437,0.0018,0.1914,0.3626,0.5867,0.3636,0.437,0.8668,0.4597,0.4848,0.4745,0.6853,0.624,0.4035,0.2676,0.3677,0.7334,0.1124,0.8355,0.7691,0.5465,0.0,0.1819,0.365
G4,Consumer access pathway game,P1,Capitation reweighting plus access target,45.15,42.82,70.42,75.08,71.13,21.22,49.58,delay/ED-substitution equilibrium,"Patients move to lower-cost access when price, wait, travel and trust costs are lower than delay or ED substitution.",749,0.0712,0.7943,0.3546,0.6399,0.7622,0.3999,0.8893,0.5171,0.4683,0.5682,0.6797,0.7462,0.4445,0.2893,0.3702,0.6802,0.1265,0.7642,0.7776,0.5774,0.1387,0.4891,0.4726
G5,PHO intermediation game,P8,Direct claims and PHO intermediation reform only,50.55,56.98,60.12,74.89,50.15,26.37,53.35,optional/direct-claiming equilibrium,Direct claiming improves entry only if PHO/locality equity and population-health functions are explicitly preserved.,208,0.2188,0.4122,0.3605,0.2348,0.3464,0.409,1.0,0.6497,0.6255,0.31,0.575,0.6129,0.4546,0.3243,0.3621,0.7174,0.1279,0.8458,0.823,0.7085,0.7146,0.3851,0.4151
G9,Telehealth/local-supply game,P5,ACC activity constraint shock,50.81,42.82,63.97,76.56,67.31,25.86,49.71,telehealth-substitution/fragmentation,Telehealth improves simple access but must be integrated and paired with local in-person capacity.,235,0.116,0.4257,0.3759,0.5717,0.3874,0.5256,0.8578,0.4497,0.5615,0.3941,0.5311,0.6392,0.5464,0.3562,0.3277,0.4627,0.6346,0.8786,0.6931,0.5006,0.0,0.318,0.2418
G5,PHO intermediation game,P4,Benefits without adequate controls,77.73,78.32,48.47,68.35,34.64,35.76,61.54,optional/direct-claiming equilibrium,Direct claiming improves entry only if PHO/locality equity and population-health functions are explicitly preserved.,714,0.9682,0.6218,1.0,0.0064,0.8022,0.7397,0.73,0.5457,0.732,0.3056,0.3795,0.868,0.3519,0.1939,0.5298,0.7049,0.0603,0.7918,0.5143,0.3074,0.8884,0.3359,0.4023
G5,PHO intermediation game,P7,Scope-enabled provider supply only,42.29,48.94,63.43,78.37,59.14,24.71,49.99,optional/direct-claiming equilibrium,Direct claiming improves entry only if PHO/locality equity and population-health functions are explicitly preserved.,613,0.5068,0.4285,0.7963,0.3317,0.6103,0.4334,0.9035,0.6695,0.6286,0.6544,0.6136,0.5484,0.4596,0.2567,0.2419,0.6525,0.1746,0.7819,0.9364,0.6742,0.4212,0.5157,0.6084
G3,Capitation marginal-supply game,P3,Full upstream access architecture,74.74,74.81,86.46,71.35,37.64,11.74,72.87,marginal-expansion equilibrium,"Additional contacts expand only when combined public benefit and co-payment exceed marginal cost, admin cost and risk.",798,0.6695,0.8301,0.7152,0.2498,0.9522,0.9429,0.5739,1.0,0.2434,0.8621,0.9377,0.6974,0.7481,0.8406,0.7739,0.8439,0.0073,0.4832,0.8796,0.8962,0.7149,0.9021,0.904
G8,Scope-of-practice supply game,P4,Benefits without adequate controls,65.88,64.3,56.97,63.6,62.23,41.22,51.87,professional-bottleneck equilibrium,"Funding eligibility should follow safe scope and governance, not professional category alone.",760,1.0,0.6507,0.7922,0.0336,0.6962,0.8564,0.7378,0.5892,0.8303,0.2679,0.3613,0.9967,0.3608,0.2075,0.6513,0.8404,0.0,0.7354,0.3713,0.3237,0.9412,0.3063,0.2371
G6,ACC/Health NZ cross-funder game,P5,ACC activity constraint shock,14.78,16.44,62.71,74.95,94.23,23.12,31.03,siloed-cost-shifting equilibrium,ACC activity funding can stabilise lower-cost capacity; constraining it in isolation risks spillover to Health NZ and patients.,695,0.0211,0.3501,0.4469,0.514,0.3753,0.5109,1.0,0.4869,0.6516,0.4277,0.5715,0.7307,0.453,0.1927,0.0514,0.4436,0.6847,0.9498,0.7987,0.6675,0.152,0.1853,0.2813
G1,Hospital-salience budget game,P4,Benefits without adequate controls,69.51,56.3,60.72,55.49,34.37,31.87,56.39,upstream-salience equilibrium,"Hospital rescue bias falls only when upstream access becomes visible, funded and politically salient.",865,0.8507,0.6823,1.0,0.2452,0.7911,0.7752,0.658,0.5006,0.7367,0.3943,0.4332,0.9448,0.4201,0.2974,0.5944,0.8001,0.0151,0.748,0.4276,0.3004,0.9456,0.3949,0.2321
G4,Consumer access pathway game,P3,Full upstream access architecture,80.56,70.03,81.41,64.9,45.93,14.54,69.71,early-access equilibrium,"Patients move to lower-cost access when price, wait, travel and trust costs are lower than delay or ED substitution.",516,0.8099,0.6733,0.8022,0.2209,0.9087,0.8636,0.6693,0.8654,0.3707,0.8418,0.9286,0.7116,0.7586,0.8719,0.8633,0.671,0.0037,0.4583,0.9272,0.9317,0.773,0.867,0.7681
G1,Hospital-salience budget game,P3,Full upstream access architecture,72.14,61.99,85.63,64.37,27.05,17.41,68.86,upstream-salience equilibrium,"Hospital rescue bias falls only when upstream access becomes visible, funded and politically salient.",442,0.8693,0.8499,0.758,0.1503,0.816,0.9376,0.5863,0.8563,0.2244,0.9649,0.9098,0.4802,0.7458,0.7656,0.7161,0.7325,0.0,0.5115,0.9204,0.8171,0.964,0.7656,0.8324
G9,Telehealth/local-supply game,P8,Direct claims and PHO intermediation reform only,52.25,36.79,60.24,79.53,68.68,24.96,48.71,telehealth-substitution/fragmentation,Telehealth improves simple access but must be integrated and paired with local in-person capacity.,964,0.1651,0.41,0.368,0.2954,0.3577,0.3777,0.9119,0.7595,0.5439,0.4985,0.649,0.6822,0.4067,0.2447,0.2938,0.6807,0.02,0.9254,0.8082,0.6524,0.9479,0.4506,0.4841
G10,Co-payment calibration game,P7,Scope-enabled provider supply only,62.48,57.8,70.38,67.86,54.65,14.19,59.39,calibrated co-payment equilibrium,Co-payment can moderate discretionary demand but becomes a delayed-care mechanism without protections.,341,0.3764,0.3173,0.889,0.3792,0.4895,0.5088,0.811,0.6827,0.5803,0.5128,0.6166,0.6426,0.5243,0.3605,0.4209,0.6841,0.1431,0.9128,0.8392,0.6022,0.4914,0.4535,0.651
G4,Consumer access pathway game,P8,Direct claims and PHO intermediation reform only,36.5,42.15,60.41,79.1,78.76,20.08,44.7,delay/ED-substitution equilibrium,"Patients move to lower-cost access when price, wait, travel and trust costs are lower than delay or ED substitution.",874,0.0775,0.2707,0.3452,0.2469,0.4967,0.4162,0.9448,0.6561,0.6804,0.5019,0.5831,0.6435,0.3439,0.185,0.3651,0.6677,0.0148,0.8861,0.7908,0.6782,0.7716,0.2727,0.4823
G1,Hospital-salience budget game,P6,Ambulance alternatives only,41.02,30.53,67.11,85.68,62.68,14.83,49.72,hospital-rescue equilibrium,"Hospital rescue bias falls only when upstream access becomes visible, funded and politically salient.",225,0.1035,0.3947,0.3904,0.5688,0.4345,0.8098,0.936,0.7852,0.6646,0.5339,0.6039,0.7206,0.5004,0.2511,0.7694,0.7609,0.056,0.9275,0.7802,0.7367,0.0881,0.5052,0.3833
G3,Capitation marginal-supply game,P6,Ambulance alternatives only,23.52,23.51,54.12,89.95,75.5,10.83,40.4,marginal-rationing equilibrium,"Additional contacts expand only when combined public benefit and co-payment exceed marginal cost, admin cost and risk.",822,0.1323,0.3101,0.3685,0.6313,0.4425,0.7728,0.9013,0.5901,0.5456,0.4036,0.6101,0.7082,0.5564,0.3498,0.7994,0.6959,0.2508,0.839,0.8738,0.7502,0.0983,0.4405,0.4619
G2,Health NZ internal allocation game,P1,Capitation reweighting plus access target,40.18,11.43,57.42,87.58,61.16,29.45,41.84,hospital-operations dominance,Management attention shifts upstream when primary and ambulance outcomes have hospital-equivalent salience.,374,0.0153,0.7646,0.3863,0.6639,0.6075,0.5399,0.9944,0.5405,0.5224,0.3366,0.6086,0.6748,0.442,0.1427,0.344,0.5609,0.0812,1.0,0.8187,0.6401,0.0595,0.455,0.2316
G12,Equity and trust game,P0,Current source-informed baseline,43.84,51.69,55.52,75.57,63.24,19.54,49.03,benefits plus equity-function equilibrium,"Demand-driven benefits need retained kaupapa Maori, Pacific, rural and locality functions to avoid transactional equity failure.",411,0.1072,0.3544,0.449,0.544,0.3712,0.5308,0.9678,0.3786,0.5297,0.4609,0.5694,0.5609,0.5759,0.2473,0.3452,0.8385,0.1279,0.8227,0.8428,0.6077,0.0161,0.2569,0.4525
G7,Ambulance conveyance game,P8,Direct claims and PHO intermediation reform only,43.56,51.3,60.54,73.37,81.12,13.05,48.25,ED-conveyance default,"Alternative disposition is stable only when payment, clinical governance, data and follow-up reduce organisational risk.",572,0.2902,0.4725,0.3774,0.2971,0.3796,0.5419,0.8953,0.6954,0.5877,0.5165,0.5731,0.4952,0.5366,0.3238,0.3101,0.8246,0.0438,0.8601,0.7827,0.7271,0.864,0.4266,0.578
G14,Data observability game,P4,Benefits without adequate controls,63.16,62.61,60.03,60.9,66.04,44.58,49.85,hidden-unmet-need equilibrium,"Upstream access failure becomes fundable only when data links it to ambulance, ED and avoidable admission outcomes.",932,0.9078,0.643,0.8505,0.1053,0.8324,0.6135,0.7232,0.3889,0.6221,0.304,0.37,0.8416,0.2776,0.1801,0.5615,0.7105,0.0,0.7131,0.3822,0.1876,0.9787,0.2899,0.273
G1,Hospital-salience budget game,P8,Direct claims and PHO intermediation reform only,41.16,33.52,64.55,81.86,63.96,16.6,48.55,hospital-rescue equilibrium,"Hospital rescue bias falls only when upstream access becomes visible, funded and politically salient.",548,0.1738,0.228,0.2428,0.1903,0.4956,0.5025,0.9175,0.6688,0.4924,0.3585,0.6754,0.7242,0.4533,0.3215,0.2898,0.722,0.1754,0.8127,0.73,0.7046,0.8134,0.3946,0.349
G11,KPI salience game,P0,Current source-informed baseline,42.54,43.73,72.18,79.75,68.45,17.58,51.27,hospital-target dominance,"Top-tier KPIs shift behaviour only if paired with funding levers, data and balancing measures.",236,0.0307,0.3246,0.4489,0.5659,0.4043,0.3723,0.8361,0.5331,0.729,0.4536,0.6964,0.6882,0.4979,0.3077,0.476,0.5674,0.0323,0.7531,0.8194,0.5717,0.1529,0.3098,0.2276
G8,Scope-of-practice supply game,P1,Capitation reweighting plus access target,36.65,44.17,65.9,81.98,78.53,14.25,47.91,professional-bottleneck equilibrium,"Funding eligibility should follow safe scope and governance, not professional category alone.",407,0.0759,0.7315,0.3529,0.6881,0.5583,0.4019,0.9173,0.66,0.5461,0.5014,0.6844,0.5374,0.3376,0.1856,0.4431,0.6496,0.0704,0.8363,0.8503,0.6529,0.0283,0.5604,0.5869
G5,PHO intermediation game,P7,Scope-enabled provider supply only,36.6,44.62,66.02,77.43,62.1,25.76,47.41,intermediated-gatekeeping equilibrium,Direct claiming improves entry only if PHO/locality equity and population-health functions are explicitly preserved.,515,0.3666,0.3674,0.8449,0.4234,0.4275,0.5585,0.7833,0.6804,0.53,0.5321,0.6568,0.6896,0.4523,0.2668,0.4005,0.78,0.1546,0.906,0.9703,0.5105,0.4013,0.6054,0.5914
G11,KPI salience game,P5,ACC activity constraint shock,48.35,49.13,71.0,76.05,63.7,18.96,53.36,upstream target salience with balancing measures,"Top-tier KPIs shift behaviour only if paired with funding levers, data and balancing measures.",630,0.197,0.3169,0.3196,0.645,0.4507,0.4855,1.0,0.3714,0.7515,0.4423,0.6069,0.8369,0.6499,0.2682,0.2315,0.4658,0.633,0.9276,0.8347,0.5957,0.0,0.245,0.334
G5,PHO intermediation game,P3,Full upstream access architecture,74.8,76.37,76.59,77.09,31.12,21.0,71.28,optional/direct-claiming equilibrium,Direct claiming improves entry only if PHO/locality equity and population-health functions are explicitly preserved.,715,0.9822,0.8945,0.8167,0.1769,0.7244,0.7832,0.6596,0.8918,0.2798,0.837,0.8428,0.6938,0.9395,0.9462,0.8123,0.7274,0.0,0.5721,0.9238,0.9062,0.905,0.7899,0.9616
G7,Ambulance conveyance game,P5,ACC activity constraint shock,36.18,42.92,56.45,72.08,89.67,15.12,41.98,ED-conveyance default,"Alternative disposition is stable only when payment, clinical governance, data and follow-up reduce organisational risk.",770,0.0916,0.3492,0.4215,0.739,0.3034,0.4246,0.9564,0.4884,0.6701,0.512,0.5255,0.6619,0.4807,0.2469,0.1353,0.4549,0.6679,0.7639,0.7915,0.5253,0.0,0.2649,0.1912
G8,Scope-of-practice supply game,P2,National Primary Care Benefits Schedule,68.46,67.47,74.35,73.26,53.04,13.12,65.07,scope-enabled supply equilibrium,"Funding eligibility should follow safe scope and governance, not professional category alone.",191,0.774,0.7988,0.6995,0.2081,0.713,0.6319,0.8595,0.7849,0.5131,0.6996,0.7357,0.6432,0.5419,0.6691,0.5786,0.6109,0.0434,0.67,0.7531,0.7158,0.7193,0.6224,0.7425
G12,Equity and trust game,P0,Current source-informed baseline,41.58,51.2,55.04,76.53,64.92,19.34,48.17,benefits plus equity-function equilibrium,"Demand-driven benefits need retained kaupapa Maori, Pacific, rural and locality functions to avoid transactional equity failure.",790,0.0472,0.346,0.4879,0.6814,0.373,0.4606,0.8481,0.4097,0.5823,0.508,0.5054,0.7014,0.379,0.2858,0.3031,0.7591,0.0086,0.9649,0.7592,0.6126,0.0467,0.3026,0.1929
G11,KPI salience game,P6,Ambulance alternatives only,52.43,50.29,72.19,82.02,58.51,13.74,57.71,upstream target salience with balancing measures,"Top-tier KPIs shift behaviour only if paired with funding levers, data and balancing measures.",736,0.1387,0.3965,0.4169,0.5505,0.4593,0.7451,1.0,0.6326,0.5888,0.5067,0.5182,0.7073,0.4996,0.3061,0.7127,0.7664,0.0484,0.8907,0.8959,0.8096,0.0117,0.4605,0.6515
G4,Consumer access pathway game,P6,Ambulance alternatives only,50.05,47.35,65.49,77.75,68.63,17.22,52.23,delay/ED-substitution equilibrium,"Patients move to lower-cost access when price, wait, travel and trust costs are lower than delay or ED substitution.",381,0.1384,0.3538,0.4181,0.4804,0.4122,0.8095,0.9335,0.7165,0.4783,0.4052,0.5868,0.6237,0.5152,0.3056,0.9289,0.6993,0.0262,0.8065,0.8884,0.8169,0.0236,0.619,0.6998
G6,ACC/Health NZ cross-funder game,P4,Benefits without adequate controls,63.24,74.77,58.1,56.08,49.5,26.83,56.28,whole-of-Crown flow equilibrium,ACC activity funding can stabilise lower-cost capacity; constraining it in isolation risks spillover to Health NZ and patients.,800,0.9449,0.5474,1.0,0.0705,0.6883,0.7207,0.7293,0.5539,0.7131,0.2395,0.4483,0.9909,0.302,0.2502,0.6037,0.726,0.0,0.723,0.3561,0.3028,0.9563,0.232,0.4612
G2,Health NZ internal allocation game,P7,Scope-enabled provider supply only,46.08,32.37,55.28,81.75,53.72,28.74,46.91,hospital-operations dominance,Management attention shifts upstream when primary and ambulance outcomes have hospital-equivalent salience.,319,0.3235,0.2996,0.8306,0.2698,0.5496,0.3367,0.7379,0.6211,0.6712,0.4675,0.5328,0.6515,0.4103,0.1822,0.507,0.6986,0.0,0.8119,0.7246,0.5764,0.4855,0.5431,0.7396
G8,Scope-of-practice supply game,P0,Current source-informed baseline,35.93,42.67,60.28,80.06,82.28,14.85,45.22,professional-bottleneck equilibrium,"Funding eligibility should follow safe scope and governance, not professional category alone.",576,0.1487,0.2774,0.2738,0.6029,0.3236,0.4868,0.8125,0.6067,0.6674,0.4642,0.5286,0.7572,0.378,0.3122,0.3293,0.7419,0.1444,0.7844,0.7716,0.6197,0.1862,0.2763,0.3244
G7,Ambulance conveyance game,P0,Current source-informed baseline,43.91,49.31,60.14,70.79,80.76,15.22,47.1,ED-conveyance default,"Alternative disposition is stable only when payment, clinical governance, data and follow-up reduce organisational risk.",630,0.2182,0.3284,0.314,0.6646,0.3852,0.5241,0.7258,0.4782,0.5557,0.5095,0.5516,0.7689,0.4507,0.3165,0.3487,0.645,0.0,0.8454,0.7815,0.5447,0.1123,0.3112,0.3329
G5,PHO intermediation game,P0,Current source-informed baseline,15.46,27.21,60.74,80.11,78.93,24.62,35.53,intermediated-gatekeeping equilibrium,Direct claiming improves entry only if PHO/locality equity and population-health functions are explicitly preserved.,938,0.0454,0.3714,0.3365,0.6108,0.1935,0.2966,0.8326,0.5195,0.6236,0.5293,0.632,0.5974,0.489,0.2909,0.3612,0.6853,0.03,0.9416,0.6894,0.697,0.1415,0.3383,0.2409
G12,Equity and trust game,P5,ACC activity constraint shock,39.03,48.13,52.9,78.3,67.07,19.49,46.43,benefits plus equity-function equilibrium,"Demand-driven benefits need retained kaupapa Maori, Pacific, rural and locality functions to avoid transactional equity failure.",285,0.0,0.286,0.3976,0.6098,0.2542,0.4956,0.8639,0.446,0.5607,0.4856,0.5307,0.5916,0.4146,0.258,0.3188,0.3749,0.5402,0.7869,0.5287,0.7306,0.1417,0.2013,0.3521
G6,ACC/Health NZ cross-funder game,P4,Benefits without adequate controls,59.18,69.96,56.84,58.0,51.72,27.65,53.89,whole-of-Crown flow equilibrium,ACC activity funding can stabilise lower-cost capacity; constraining it in isolation risks spillover to Health NZ and patients.,915,0.9,0.4822,0.8467,0.1465,0.724,0.678,0.6579,0.5374,0.6901,0.1785,0.4394,0.8733,0.4038,0.2353,0.6854,0.6173,0.0,0.819,0.298,0.2481,0.8375,0.229,0.2853
G5,PHO intermediation game,P2,National Primary Care Benefits Schedule,63.33,67.44,71.95,77.05,39.52,22.43,64.0,optional/direct-claiming equilibrium,Direct claiming improves entry only if PHO/locality equity and population-health functions are explicitly preserved.,190,0.7183,0.8565,0.6787,0.327,0.8135,0.5479,0.9763,0.8726,0.6215,0.4548,0.7603,0.6342,0.593,0.7149,0.5121,0.8024,0.1018,0.603,0.899,0.8264,0.8361,0.589,0.7973
G7,Ambulance conveyance game,P8,Direct claims and PHO intermediation reform only,45.91,50.42,60.55,72.62,79.57,14.67,48.54,ED-conveyance default,"Alternative disposition is stable only when payment, clinical governance, data and follow-up reduce organisational risk.",120,0.2388,0.4239,0.3662,0.1929,0.4655,0.5136,0.8435,0.6896,0.5805,0.4545,0.6174,0.7881,0.3775,0.1932,0.3878,0.6915,0.002,0.7806,0.6348,0.6465,0.8403,0.3163,0.4663
G4,Consumer access pathway game,P6,Ambulance alternatives only,41.15,45.09,59.8,81.23,76.07,17.38,47.64,delay/ED-substitution equilibrium,"Patients move to lower-cost access when price, wait, travel and trust costs are lower than delay or ED substitution.",298,0.0791,0.3381,0.4551,0.5914,0.4178,0.8016,0.9197,0.6599,0.6656,0.4141,0.6695,0.5798,0.4356,0.3187,0.7644,0.6674,0.0903,0.698,0.828,0.824,0.0357,0.3989,0.6257
G1,Hospital-salience budget game,P0,Current source-informed baseline,34.79,25.93,65.68,81.44,74.91,18.47,43.71,hospital-rescue equilibrium,"Hospital rescue bias falls only when upstream access becomes visible, funded and politically salient.",232,0.0287,0.2085,0.3558,0.4758,0.4588,0.3671,0.9672,0.3841,0.6775,0.471,0.685,0.6281,0.3459,0.3281,0.327,0.6267,0.0653,0.9373,0.8043,0.5691,0.1585,0.3235,0.2034
G5,PHO intermediation game,P4,Benefits without adequate controls,80.21,80.69,50.39,67.59,31.69,37.2,63.1,optional/direct-claiming equilibrium,Direct claiming improves entry only if PHO/locality equity and population-health functions are explicitly preserved.,791,0.9286,0.5616,0.9094,0.0,0.6456,0.6993,0.7294,0.5926,0.6605,0.3747,0.4262,0.9683,0.3236,0.3274,0.5687,0.6499,0.0,0.8532,0.3144,0.2591,0.9661,0.2502,0.2229
G8,Scope-of-practice supply game,P5,ACC activity constraint shock,37.74,45.48,64.76,78.21,78.26,16.35,47.18,professional-bottleneck equilibrium,"Funding eligibility should follow safe scope and governance, not professional category alone.",125,0.1803,0.2735,0.375,0.58,0.4905,0.346,0.8472,0.5598,0.7461,0.4545,0.6845,0.6256,0.4246,0.0951,0.13,0.3573,0.5537,0.9284,0.7249,0.5362,0.0,0.3163,0.3224
G9,Telehealth/local-supply game,P5,ACC activity constraint shock,50.1,40.21,64.08,79.43,67.99,22.74,50.05,telehealth-substitution/fragmentation,Telehealth improves simple access but must be integrated and paired with local in-person capacity.,907,0.138,0.3625,0.1726,0.5969,0.4483,0.5751,0.9178,0.6145,0.7395,0.4474,0.6758,0.6222,0.5249,0.2565,0.2165,0.4989,0.5615,0.8593,0.6981,0.7019,0.0578,0.3232,0.2515
